Date,PX_OPEN,PX_LAST,PX_LOW,PX_HIGH,PX_BID,PX_ASK,PX_MID,PX_VOLUME,PX_TO_BOOK_RATIO,PE_RATIO,IS_EPS,CASH_RATIO,CUR_RATIO,QUICK_RATIO,AVERAGE_DIVIDEND_YIELD,PROF_MARGIN,OPER_MARGIN
07/02/2017,130.54,131.53,130.45,132.09,131.51,131.52,131.515,38183841,5.2213,15.7422,3.38,0.7186,1.2282,0.8856,1.6954,22.8344,29.8133
06/02/2017,129.13,130.29,128.9,130.5,130.29,130.31,130.3,26845924,5.1721,15.5938,3.38,0.7186,1.2282,0.8856,1.7116,22.8344,29.8133
03/02/2017,128.31,129.08,128.16,129.19,129.07,129.08,129.075,24507301,5.124,15.4489,3.38,0.7186,1.2282,0.8856,1.7276,22.8344,29.8133
02/02/2017,127.975,128.53,127.78,129.39,128.5,128.52,128.51,33710411,5.1022,15.3831,3.38,0.7186,1.2282,0.8856,1.735,22.8344,29.8133
01/02/2017,127.03,128.75,127.01,130.49,128.75,128.84,128.795,111985040,5.1109,15.4095,3.38,0.7186,1.2282,0.8856,1.732,22.8344,29.8133
31/01/2017,121.15,121.35,120.62,121.39,121.29,121.3,121.295,49200993,4.8172,14.5238,3.38,0.7186,1.2282,0.8856,1.8377,22.8344,29.8133
30/01/2017,120.93,121.63,120.66,121.63,121.56,121.57,121.565,30377503,4.8283,14.5573,3.38,0.7186,1.2282,0.8856,1.8334,22.8344,29.8133
27/01/2017,122.14,121.95,121.6,122.35,121.71,121.72,121.715,20562944,4.841,14.5956,3.38,0.7186,1.2282,0.8856,1.8286,22.8344,29.8133
26/01/2017,121.67,121.94,121.6,122.44,121.92,121.94,121.93,26337576,4.8406,14.5944,3.38,0.7186,1.2282,0.8856,1.8288,22.8344,29.8133
25/01/2017,120.42,121.88,120.28,122.1,121.89,121.9,121.895,32586673,4.8382,14.5872,3.38,0.7186,1.2282,0.8856,1.8297,22.8344,29.8133
24/01/2017,119.55,119.97,119.5,120.1,119.96,119.97,119.965,23211038,4.7624,14.3586,3.38,0.7186,1.2282,0.8856,1.8588,22.8344,29.8133
23/01/2017,120,120.08,119.77,120.81,120.08,120.09,120.085,22050218,4.7668,14.3718,3.38,0.7186,1.2282,0.8856,1.8571,22.8344,29.8133
20/01/2017,120.45,120,119.7346,120.45,119.99,120,119.995,32597892,4.7636,14.3622,3.38,0.7186,1.2282,0.8856,1.8583,22.8344,29.8133
19/01/2017,119.4,119.78,119.37,120.09,119.76,119.78,119.77,25597291,4.7548,14.3359,3.38,0.7186,1.2282,0.8856,1.8617,22.8344,29.8133
18/01/2017,120,119.99,119.71,120.5,119.97,119.98,119.975,23712961,4.7632,14.361,3.38,0.7186,1.2282,0.8856,1.8585,22.8344,29.8133
17/01/2017,118.34,120,118.22,120.24,119.99,120,119.995,34439843,4.7636,14.3622,3.38,0.7186,1.2282,0.8856,1.8583,22.8344,29.8133
13/01/2017,119.11,119.04,118.81,119.62,119.02,119.05,119.035,26111948,4.7255,14.2473,3.38,0.7186,1.2282,0.8856,1.8733,22.8344,29.8133
12/01/2017,118.895,119.25,118.21,119.3,119.24,119.26,119.25,27086220,4.7338,14.2724,3.38,0.7186,1.2282,0.8856,1.87,22.8344,29.8133
11/01/2017,118.74,119.75,118.6,119.93,119.73,119.75,119.74,27588593,4.7537,14.3323,3.38,0.7186,1.2282,0.8856,1.8622,22.8344,29.8133
10/01/2017,118.77,119.11,118.3,119.38,119.1,119.11,119.105,24462051,4.7283,14.2557,3.38,0.7186,1.2282,0.8856,1.8722,22.8344,29.8133
09/01/2017,117.95,118.99,117.94,119.43,118.99,119,118.995,33561948,4.7235,14.2413,3.38,0.7186,1.2282,0.8856,1.8741,22.8344,29.8133
06/01/2017,116.78,117.91,116.47,118.16,117.9,117.91,117.905,31751900,4.6806,14.1121,3.38,0.7186,1.2282,0.8856,1.8913,22.8344,29.8133
05/01/2017,115.92,116.61,115.81,116.8642,116.6,116.62,116.61,22193587,4.629,13.9565,3.38,0.7186,1.2282,0.8856,1.9124,22.8344,29.8133
04/01/2017,115.85,116.02,115.75,116.51,116,116.02,116.01,21118116,4.6056,13.8859,3.38,0.7186,1.2282,0.8856,1.9221,22.8344,29.8133
03/01/2017,115.8,116.15,114.76,116.33,116.13,116.14,116.135,28781865,4.6108,13.9014,3.38,0.7186,1.2282,0.8856,1.9199,22.8344,29.8133
30/12/2016,116.65,115.82,115.43,117.2,115.84,115.87,115.855,30586265,4.5977,13.8619,3.38,0.7186,1.2282,0.8856,1.9254,22.8344,29.8133
29/12/2016,116.45,116.73,116.4,117.1095,116.71,116.73,116.72,15039519,4.8569,14.2071,1.68,0.85,1.3527,1.0494,1.8676,19.2393,25.1025
28/12/2016,117.52,116.76,116.2,118.0166,116.73,116.75,116.74,20905892,4.8581,14.2108,1.68,0.85,1.3527,1.0494,1.8671,19.2393,25.1025
27/12/2016,116.52,117.26,116.49,117.8,117.25,117.26,117.255,18296855,4.8789,14.2717,1.68,0.85,1.3527,1.0494,1.8591,19.2393,25.1025
23/12/2016,115.59,116.52,115.59,116.52,116.5,116.52,116.51,14249484,4.8481,14.1816,1.68,0.85,1.3527,1.0494,1.8709,19.2393,25.1025
22/12/2016,116.35,116.29,115.64,116.51,116.27,116.29,116.28,26085854,4.8386,14.1536,1.68,0.85,1.3527,1.0494,1.8746,19.2393,25.1025
21/12/2016,116.8,117.06,116.78,117.4,117.05,117.06,117.055,23783165,4.8706,14.2473,1.68,0.85,1.3527,1.0494,1.8623,19.2393,25.1025
20/12/2016,116.74,116.95,116.68,117.5,116.94,116.95,116.945,21424965,4.866,14.2339,1.68,0.85,1.3527,1.0494,1.864,19.2393,25.1025
19/12/2016,115.8,116.64,115.75,117.38,116.63,116.64,116.635,27779423,4.8531,14.1962,1.68,0.85,1.3527,1.0494,1.869,19.2393,25.1025
16/12/2016,116.47,115.97,115.645,116.5,115.97,115.98,115.975,44351134,4.8253,14.1146,1.68,0.85,1.3527,1.0494,1.8798,19.2393,25.1025
15/12/2016,115.38,115.82,115.23,116.73,115.81,115.82,115.815,46524544,4.819,14.0964,1.68,0.85,1.3527,1.0494,1.8822,19.2393,25.1025
14/12/2016,115.04,115.19,114.98,116.2,115.2,115.2,115.2,34031834,4.7928,14.0197,1.68,0.85,1.3527,1.0494,1.8925,19.2393,25.1025
13/12/2016,113.84,115.19,113.75,115.92,115.19,115.2,115.195,43733811,4.7928,14.0197,1.68,0.85,1.3527,1.0494,1.8925,19.2393,25.1025
12/12/2016,113.29,113.3,112.49,115,113.29,113.3,113.295,26374377,4.7142,13.7897,1.68,0.85,1.3527,1.0494,1.9241,19.2393,25.1025
09/12/2016,112.31,113.95,112.31,114.7,113.96,113.97,113.965,34402627,4.7412,13.8688,1.68,0.85,1.3527,1.0494,1.9131,19.2393,25.1025
08/12/2016,110.86,112.12,110.6,112.43,112.11,112.12,112.115,27068316,4.6651,13.6461,1.68,0.85,1.3527,1.0494,1.9443,19.2393,25.1025
07/12/2016,109.26,111.03,109.16,111.19,111,111.03,111.015,29998719,4.6197,13.5134,1.68,0.85,1.3527,1.0494,1.9634,19.2393,25.1025
06/12/2016,109.5,109.95,109.19,110.36,109.93,109.94,109.935,26195462,4.5748,13.382,1.68,0.85,1.3527,1.0494,1.9827,19.2393,25.1025
05/12/2016,110,109.11,108.25,110.03,109.1,109.12,109.11,34324540,4.5398,13.2797,1.68,0.85,1.3527,1.0494,1.998,19.2393,25.1025
02/12/2016,109.17,109.9,108.85,110.09,109.89,109.9,109.895,26527997,4.5727,13.3759,1.68,0.85,1.3527,1.0494,1.9836,19.2393,25.1025
01/12/2016,110.365,109.49,109.03,110.94,109.46,109.48,109.47,37086862,4.5556,13.326,1.68,0.85,1.3527,1.0494,1.991,19.2393,25.1025
30/11/2016,111.6,110.52,110.27,112.2,110.51,110.52,110.515,36162258,4.5985,13.4513,1.68,0.85,1.3527,1.0494,1.9725,19.2393,25.1025
29/11/2016,110.78,111.46,110.07,112.03,111.45,111.46,111.455,28528750,4.6376,13.5657,1.68,0.85,1.3527,1.0494,1.9559,19.2393,25.1025
28/11/2016,111.43,111.57,111.39,112.465,111.57,111.58,111.575,27193983,4.6422,13.5791,1.68,0.85,1.3527,1.0494,1.9539,19.2393,25.1025
25/11/2016,111.13,111.79,110.95,111.87,111.76,111.78,111.77,11475922,4.6513,13.6059,1.68,0.85,1.3527,1.0494,1.9501,19.2393,25.1025
23/11/2016,111.36,111.23,110.33,111.51,111.21,111.24,111.225,27426394,4.628,13.5377,1.68,0.85,1.3527,1.0494,1.9599,19.2393,25.1025
22/11/2016,111.95,111.8,111.4,112.42,111.76,111.77,111.765,25965534,4.6518,13.6071,1.68,0.85,1.3527,1.0494,1.9499,19.2393,25.1025
21/11/2016,110.12,111.73,110.01,111.99,111.73,111.74,111.735,29264571,4.6488,13.5986,1.68,0.85,1.3527,1.0494,1.9511,19.2393,25.1025
18/11/2016,109.72,110.06,109.66,110.54,110.05,110.06,110.055,28428917,4.5794,13.3953,1.68,0.85,1.3527,1.0494,1.9807,19.2393,25.1025
17/11/2016,109.81,109.95,108.83,110.35,109.94,109.95,109.945,27632003,4.5748,13.382,1.68,0.85,1.3527,1.0494,1.9827,19.2393,25.1025
16/11/2016,106.7,109.99,106.6,110.23,110.01,110.02,110.015,58840522,4.5764,13.3868,1.68,0.85,1.3527,1.0494,1.982,19.2393,25.1025
15/11/2016,106.57,107.11,106.1593,107.68,107.11,107.12,107.115,32264510,4.4566,13.0363,1.68,0.85,1.3527,1.0494,2.0353,19.2393,25.1025
14/11/2016,107.71,105.71,104.08,107.809,105.7,105.71,105.705,51175504,4.3984,12.8659,1.68,0.85,1.3527,1.0494,2.0622,19.2393,25.1025
11/11/2016,107.12,108.43,106.55,108.87,108.42,108.44,108.43,34143898,4.5115,13.197,1.68,0.85,1.3527,1.0494,2.0105,19.2393,25.1025
10/11/2016,111.09,107.79,105.83,111.09,107.79,107.8,107.795,57134541,4.4849,13.1191,1.68,0.85,1.3527,1.0494,2.0225,19.2393,25.1025
09/11/2016,109.88,110.88,108.05,111.32,110.87,110.88,110.875,59176361,4.6135,13.4951,1.68,0.85,1.3527,1.0494,1.9661,19.2393,25.1025
08/11/2016,110.31,111.06,109.7,111.72,111.04,111.07,111.055,24254179,4.621,13.5171,1.68,0.85,1.3527,1.0494,1.9629,19.2393,25.1025
07/11/2016,110.08,110.41,109.46,110.51,110.4,110.42,110.41,32560000,4.5939,13.4379,1.68,0.85,1.3527,1.0494,1.9745,19.2393,25.1025
04/11/2016,108.53,108.84,108.11,110.25,108.84,108.85,108.845,30836997,4.5286,13.2469,1.68,0.85,1.3527,1.0494,2.0029,19.2393,25.1025
03/11/2016,110.98,109.83,109.55,111.46,109.82,109.83,109.825,26932602,4.5698,13.3674,1.68,0.85,1.3527,1.0494,1.9849,19.2393,25.1025
02/11/2016,111.4,111.59,111.23,112.35,111.6,111.61,111.605,28331709,4.643,13.5816,1.68,0.85,1.3527,1.0494,1.9536,19.2393,25.1025
01/11/2016,113.46,111.49,110.53,113.77,111.48,111.49,111.485,43825812,4.6389,13.5694,1.68,0.85,1.3527,1.0494,1.9553,19.2393,25.1025
31/10/2016,113.65,113.54,113.2,114.23,113.55,113.56,113.555,26419398,4.7242,13.8189,1.68,0.85,1.3527,1.0494,1.92,19.2393,25.1025
28/10/2016,113.87,113.72,113.45,115.21,113.71,113.72,113.715,37861662,4.7316,13.8408,1.68,0.85,1.3527,1.0494,1.917,19.2393,25.1025
27/10/2016,115.39,114.48,114.1,115.86,114.5,114.51,114.505,34562045,4.7633,13.9333,1.68,0.85,1.3527,1.0494,1.9043,19.2393,25.1025
26/10/2016,114.31,115.59,113.31,115.7,115.57,115.59,115.58,66134219,4.8095,14.0684,1.68,0.85,1.3527,1.0494,1.886,19.2393,25.1025
25/10/2016,117.95,118.25,117.31,118.36,118.26,118.27,118.265,48128970,4.9201,14.3921,1.68,0.85,1.3527,1.0494,1.8436,19.2393,25.1025
24/10/2016,117.1,117.65,117,117.74,117.6,117.61,117.605,23538673,4.8952,14.3191,1.68,0.85,1.3527,1.0494,1.853,19.2393,25.1025
21/10/2016,116.81,116.6,116.28,116.91,116.52,116.53,116.525,23192665,4.8515,14.1913,1.68,0.85,1.3527,1.0494,1.8696,19.2393,25.1025
20/10/2016,116.86,117.06,116.33,117.38,117.01,117.02,117.015,24125801,4.8706,14.2473,1.68,0.85,1.3527,1.0494,1.8623,19.2393,25.1025
19/10/2016,117.25,117.12,113.8,117.76,117.11,117.12,117.115,20034594,4.8731,14.2546,1.68,0.85,1.3527,1.0494,1.8613,19.2393,25.1025
18/10/2016,118.18,117.47,117.45,118.21,117.45,117.46,117.455,24553478,4.8877,14.2972,1.68,0.85,1.3527,1.0494,1.8558,19.2393,25.1025
17/10/2016,117.33,117.55,116.78,117.84,117.55,117.56,117.555,23624896,4.891,14.3069,1.68,0.85,1.3527,1.0494,1.8545,19.2393,25.1025
14/10/2016,117.88,117.63,117.13,118.17,117.63,117.65,117.64,35652191,4.8943,14.3167,1.68,0.85,1.3527,1.0494,1.8533,19.2393,25.1025
13/10/2016,116.79,116.98,115.72,117.44,116.98,117,116.99,35192406,4.8673,14.2376,1.68,0.85,1.3527,1.0494,1.8636,19.2393,25.1025
12/10/2016,117.35,117.34,116.75,117.98,117.34,117.36,117.35,37586787,4.8823,14.2814,1.68,0.85,1.3527,1.0494,1.8578,19.2393,25.1025
11/10/2016,117.7,116.3,116.2,118.69,116.32,116.36,116.34,64041043,4.839,14.1548,1.68,0.85,1.3527,1.0494,1.8745,19.2393,25.1025
10/10/2016,115.02,116.05,114.72,116.75,116.05,116.06,116.055,36235956,4.8286,14.1244,1.68,0.85,1.3527,1.0494,1.8785,19.2393,25.1025
07/10/2016,114.31,114.06,113.51,114.56,114.03,114.05,114.04,24358443,4.7458,13.8822,1.68,0.85,1.3527,1.0494,1.9113,19.2393,25.1025
06/10/2016,113.7,113.89,113.13,114.34,113.91,113.93,113.92,28779313,4.7387,13.8615,1.68,0.85,1.3527,1.0494,1.9141,19.2393,25.1025
05/10/2016,113.4,113.05,112.69,113.66,113.02,113.05,113.035,21453089,4.7038,13.7593,1.68,0.85,1.3527,1.0494,1.9284,19.2393,25.1025
04/10/2016,113.06,113,112.63,114.31,113,113.02,113.01,29736835,4.7017,13.7532,1.68,0.85,1.3527,1.0494,1.9292,19.2393,25.1025
03/10/2016,112.71,112.52,112.28,113.05,112.51,112.53,112.52,21701760,4.6817,13.6948,1.68,0.85,1.3527,1.0494,1.9374,19.2393,25.1025
30/09/2016,112.46,113.05,111.8,113.37,113.01,113.03,113.02,36379106,4.7038,13.7593,1.68,0.85,1.3527,1.0494,1.9284,19.2393,25.1025
29/09/2016,113.16,112.18,111.8,113.8,112.17,112.18,112.175,35886990,4.6676,13.6534,1.68,0.85,1.3527,1.0494,1.9433,19.2393,25.1025
28/09/2016,113.69,113.95,113.43,114.64,113.95,113.96,113.955,29641085,4.7412,13.8688,1.68,0.85,1.3527,1.0494,1.9131,19.2393,25.1025
27/09/2016,113,113.09,112.34,113.18,113.1,113.12,113.11,24607412,4.7054,13.7641,1.68,0.85,1.3527,1.0494,1.9277,19.2393,25.1025
26/09/2016,111.64,112.88,111.55,113.39,112.88,112.91,112.895,29869442,4.6967,13.7386,1.68,0.85,1.3527,1.0494,1.9313,19.2393,25.1025
23/09/2016,114.42,112.71,111.55,114.79,112.7,112.71,112.705,52481151,4.6896,13.7179,1.68,0.85,1.3527,1.0494,1.9342,19.2393,25.1025
22/09/2016,114.35,114.62,114,114.94,114.61,114.63,114.62,31073984,4.8851,13.457,1.43,0.8639,1.3116,1.0278,1.8583,18.405,23.8562
21/09/2016,113.85,113.55,112.441,113.989,113.53,113.54,113.535,36003185,4.8395,13.3313,1.43,0.8639,1.3116,1.0278,1.8758,18.405,23.8562
20/09/2016,113.05,113.57,112.51,114.12,113.57,113.58,113.575,34514269,4.8403,13.3337,1.43,0.8639,1.3116,1.0278,1.8755,18.405,23.8562
19/09/2016,115.19,113.58,113.25,116.18,113.55,113.57,113.56,47023046,4.8408,13.3349,1.43,0.8639,1.3116,1.0278,1.8753,18.405,23.8562
16/09/2016,115.12,114.92,114.04,116.13,114.9,114.91,114.905,79886911,4.8979,13.4922,1.43,0.8639,1.3116,1.0278,1.8535,18.405,23.8562
15/09/2016,113.86,115.57,113.49,115.73,115.57,115.58,115.575,90613177,4.9256,13.5685,1.43,0.8639,1.3116,1.0278,1.843,18.405,23.8562
14/09/2016,108.73,111.77,108.6,113.03,111.77,111.78,111.775,112340318,4.7636,13.1224,1.43,0.8639,1.3116,1.0278,1.9057,18.405,23.8562
13/09/2016,107.51,107.95,107.24,108.79,108.02,108.1,108.06,62176190,4.6008,12.6739,1.43,0.8639,1.3116,1.0278,1.9731,18.405,23.8562
12/09/2016,102.65,105.44,102.53,105.72,105.44,105.46,105.45,45292770,4.4938,12.3792,1.43,0.8639,1.3116,1.0278,2.0201,18.405,23.8562
09/09/2016,104.64,103.13,103.13,105.72,103.13,103.14,103.135,46556984,4.3954,12.108,1.43,0.8639,1.3116,1.0278,2.0654,18.405,23.8562
08/09/2016,107.25,105.52,105.24,107.27,105.51,105.52,105.515,53002026,4.4973,12.3886,1.43,0.8639,1.3116,1.0278,2.0186,18.405,23.8562
07/09/2016,107.83,108.36,107.07,108.76,108.36,108.38,108.37,42364328,4.6183,12.722,1.43,0.8639,1.3116,1.0278,1.9657,18.405,23.8562
06/09/2016,107.9,107.7,107.51,108.3,107.68,107.7,107.69,26880391,4.5902,12.6445,1.43,0.8639,1.3116,1.0278,1.9777,18.405,23.8562
02/09/2016,107.7,107.73,106.82,108,107.72,107.73,107.725,26802450,4.5914,12.648,1.43,0.8639,1.3116,1.0278,1.9772,18.405,23.8562
01/09/2016,106.14,106.73,105.62,106.8,106.72,106.73,106.725,26701523,4.5488,12.5306,1.43,0.8639,1.3116,1.0278,1.9957,18.405,23.8562
31/08/2016,105.66,106.1,105.64,106.5699,106.11,106.12,106.115,29662406,4.522,12.4567,1.43,0.8639,1.3116,1.0278,2.0075,18.405,23.8562
30/08/2016,105.8,106,105.5,106.5,105.99,106,105.995,24863945,4.5177,12.4449,1.43,0.8639,1.3116,1.0278,2.0094,18.405,23.8562
29/08/2016,106.62,106.82,106.29,107.44,106.81,106.83,106.82,24970300,4.5527,12.5412,1.43,0.8639,1.3116,1.0278,1.994,18.405,23.8562
26/08/2016,107.41,106.94,106.31,107.95,106.94,106.95,106.945,27766291,4.5578,12.5553,1.43,0.8639,1.3116,1.0278,1.9918,18.405,23.8562
25/08/2016,107.39,107.57,106.68,107.88,107.58,107.59,107.585,25086248,4.5846,12.6293,1.43,0.8639,1.3116,1.0278,1.9801,18.405,23.8562
24/08/2016,108.565,108.03,107.68,108.75,108.03,108.04,108.035,23675081,4.6042,12.6833,1.43,0.8639,1.3116,1.0278,1.9717,18.405,23.8562
23/08/2016,108.59,108.85,108.53,109.32,108.82,108.83,108.825,21257669,4.6392,12.7795,1.43,0.8639,1.3116,1.0278,1.9568,18.405,23.8562
22/08/2016,108.86,108.51,107.85,109.1,108.5,108.51,108.505,25820230,4.6247,12.7396,1.43,0.8639,1.3116,1.0278,1.963,18.405,23.8562
19/08/2016,108.77,109.36,108.36,109.69,109.35,109.36,109.355,25368072,4.6609,12.8394,1.43,0.8639,1.3116,1.0278,1.9477,18.405,23.8562
18/08/2016,109.23,109.08,109.02,109.6,109.08,109.09,109.085,21984703,4.649,12.8065,1.43,0.8639,1.3116,1.0278,1.9527,18.405,23.8562
17/08/2016,109.1,109.22,108.34,109.37,109.19,109.2,109.195,25355976,4.6549,12.823,1.43,0.8639,1.3116,1.0278,1.9502,18.405,23.8562
16/08/2016,109.63,109.38,109.21,110.23,109.38,109.39,109.385,33794448,4.6618,12.8418,1.43,0.8639,1.3116,1.0278,1.9473,18.405,23.8562
15/08/2016,108.14,109.48,108.08,109.54,109.5,109.51,109.505,25868209,4.666,12.8535,1.43,0.8639,1.3116,1.0278,1.9456,18.405,23.8562
12/08/2016,107.78,108.18,107.78,108.44,108.15,108.16,108.155,18660434,4.6106,12.7009,1.43,0.8639,1.3116,1.0278,1.9689,18.405,23.8562
11/08/2016,108.52,107.93,107.85,108.93,107.93,107.94,107.935,27484506,4.6,12.6715,1.43,0.8639,1.3116,1.0278,1.9735,18.405,23.8562
10/08/2016,108.71,108,107.76,108.9,107.99,108,107.995,24008505,4.6029,12.6797,1.43,0.8639,1.3116,1.0278,1.9722,18.405,23.8562
09/08/2016,108.23,108.81,108.01,108.94,108.81,108.82,108.815,26315204,4.6375,12.7748,1.43,0.8639,1.3116,1.0278,1.9575,18.405,23.8562
08/08/2016,107.52,108.37,107.16,108.37,108.36,108.37,108.365,28037220,4.6187,12.7232,1.43,0.8639,1.3116,1.0278,1.9655,18.405,23.8562
05/08/2016,106.27,107.48,106.18,107.65,107.47,107.48,107.475,40553402,4.5808,12.6187,1.43,0.8639,1.3116,1.0278,1.9818,18.405,23.8562
04/08/2016,105.58,105.87,105.28,106,105.89,105.9,105.895,27408650,4.5122,12.4297,1.43,0.8639,1.3116,1.0278,2.0119,18.405,23.8562
03/08/2016,104.81,105.79,104.77,105.84,105.79,105.8,105.795,30202641,4.5088,12.4203,1.43,0.8639,1.3116,1.0278,2.0134,18.405,23.8562
02/08/2016,106.05,104.48,104,106.07,104.47,104.48,104.475,33816556,4.4529,12.2665,1.43,0.8639,1.3116,1.0278,2.0387,18.405,23.8562
01/08/2016,104.41,106.05,104.41,106.15,106.06,106.07,106.065,38167871,4.5198,12.4508,1.43,0.8639,1.3116,1.0278,2.0085,18.405,23.8562
29/07/2016,104.19,104.21,103.68,104.55,104.19,104.2,104.195,27733688,4.4414,12.2348,1.43,0.8639,1.3116,1.0278,2.0439,18.405,23.8562
28/07/2016,102.83,104.34,102.82,104.45,104.33,104.34,104.335,39869839,4.447,12.25,1.43,0.8639,1.3116,1.0278,2.0414,18.405,23.8562
27/07/2016,104.265,102.95,102.75,104.35,102.95,102.98,102.965,92344820,4.3877,12.0868,1.43,0.8639,1.3116,1.0278,2.069,18.405,23.8562
26/07/2016,96.82,96.67,96.42,97.97,96.67,96.68,96.675,56239822,4.1201,11.3495,1.43,0.8639,1.3116,1.0278,2.2034,18.405,23.8562
25/07/2016,98.25,97.34,96.92,98.84,97.33,97.34,97.335,40382921,4.1486,11.4282,1.43,0.8639,1.3116,1.0278,2.1882,18.405,23.8562
22/07/2016,99.26,98.66,98.31,99.3,98.65,98.66,98.655,28313669,4.2049,11.5832,1.43,0.8639,1.3116,1.0278,2.1589,18.405,23.8562
21/07/2016,99.83,99.43,99.13,101,99.41,99.42,99.415,32702028,4.2377,11.6736,1.43,0.8639,1.3116,1.0278,2.1422,18.405,23.8562
20/07/2016,100,99.96,99.735,100.46,99.93,99.94,99.935,26275968,4.2603,11.7358,1.43,0.8639,1.3116,1.0278,2.1309,18.405,23.8562
19/07/2016,99.56,99.87,99.34,100,99.87,99.88,99.875,23779924,4.2564,11.7252,1.43,0.8639,1.3116,1.0278,2.1328,18.405,23.8562
18/07/2016,98.7,99.83,98.6,100.13,99.83,99.84,99.835,36493867,4.2547,11.7205,1.43,0.8639,1.3116,1.0278,2.1336,18.405,23.8562
15/07/2016,98.92,98.78,98.5,99.3,98.76,98.77,98.765,30136990,4.21,11.5973,1.43,0.8639,1.3116,1.0278,2.1563,18.405,23.8562
14/07/2016,97.39,98.79,97.32,98.99,98.78,98.79,98.785,38918997,4.2104,11.5984,1.43,0.8639,1.3116,1.0278,2.1561,18.405,23.8562
13/07/2016,97.41,96.87,96.84,97.67,96.87,96.88,96.875,25892171,4.1286,11.373,1.43,0.8639,1.3116,1.0278,2.1988,18.405,23.8562
12/07/2016,97.17,97.42,97.12,97.7,97.41,97.42,97.415,24167463,4.152,11.4376,1.43,0.8639,1.3116,1.0278,2.1864,18.405,23.8562
11/07/2016,96.75,96.98,96.73,97.65,96.97,96.98,96.975,23794945,4.1333,11.3859,1.43,0.8639,1.3116,1.0278,2.1963,18.405,23.8562
08/07/2016,96.49,96.68,96.05,96.89,96.67,96.68,96.675,28912103,4.1205,11.3507,1.43,0.8639,1.3116,1.0278,2.2031,18.405,23.8562
07/07/2016,95.7,95.94,95.62,96.5,95.91,95.94,95.925,25131317,4.089,11.2638,1.43,0.8639,1.3116,1.0278,2.2201,18.405,23.8562
06/07/2016,94.6,95.53,94.37,95.66,95.53,95.54,95.535,30949090,4.0715,11.2157,1.43,0.8639,1.3116,1.0278,2.2297,18.405,23.8562
05/07/2016,95.39,94.99,94.46,95.4,95.01,95.02,95.015,27705210,4.0485,11.1523,1.43,0.8639,1.3116,1.0278,2.2423,18.405,23.8562
01/07/2016,95.49,95.89,95.33,96.465,95.89,95.91,95.9,26026540,4.0868,11.258,1.43,0.8639,1.3116,1.0278,2.2213,18.405,23.8562
30/06/2016,94.44,95.6,94.3,95.77,95.6,95.62,95.61,35836356,4.0745,11.2239,1.43,0.8639,1.3116,1.0278,2.228,18.405,23.8562
29/06/2016,93.97,94.4,93.63,94.55,94.38,94.4,94.39,36531006,4.0233,11.083,1.43,0.8639,1.3116,1.0278,2.2564,18.405,23.8562
28/06/2016,92.9,93.59,92.14,93.66,93.58,93.59,93.585,40444914,3.9888,10.9879,1.43,0.8639,1.3116,1.0278,2.2759,18.405,23.8562
27/06/2016,93,92.04,91.5,93.05,92.03,92.04,92.035,46622188,3.9227,10.806,1.43,0.8639,1.3116,1.0278,2.3142,18.405,23.8562
24/06/2016,92.91,93.4,92.65,94.655,93.35,93.38,93.365,75311356,3.9807,10.9656,1.43,0.8639,1.3116,1.0278,2.2805,18.405,23.8562
23/06/2016,95.94,96.1,95.25,96.29,96.08,96.09,96.085,32240187,4.0356,10.7371,1.91,0.8098,1.2831,0.989,2.1644,20.8003,27.6658
22/06/2016,96.25,95.55,95.35,96.89,95.76,95.88,95.82,29219122,4.0126,10.6757,1.91,0.8098,1.2831,0.989,2.1769,20.8003,27.6658
21/06/2016,94.94,95.91,94.676,96.35,95.91,95.92,95.915,35546358,4.0277,10.7159,1.91,0.8098,1.2831,0.989,2.1687,20.8003,27.6658
20/06/2016,96,95.1,95.03,96.57,95.1,95.11,95.105,34411901,3.9937,10.6254,1.91,0.8098,1.2831,0.989,2.1872,20.8003,27.6658
17/06/2016,96.62,95.33,95.3,96.65,95.32,95.33,95.325,61008219,4.0033,10.6511,1.91,0.8098,1.2831,0.989,2.1819,20.8003,27.6658
16/06/2016,96.45,97.55,96.07,97.75,97.55,97.56,97.555,31326815,4.0965,10.8992,1.91,0.8098,1.2831,0.989,2.1322,20.8003,27.6658
15/06/2016,97.82,97.14,97.03,98.41,97.14,97.15,97.145,29445227,4.0793,10.8533,1.91,0.8098,1.2831,0.989,2.1412,20.8003,27.6658
14/06/2016,97.32,97.46,96.75,98.475,97.46,97.47,97.465,31931944,4.0928,10.8891,1.91,0.8098,1.2831,0.989,2.1342,20.8003,27.6658
13/06/2016,98.69,97.34,97.1,99.12,97.34,97.36,97.35,38020494,4.0877,10.8757,1.91,0.8098,1.2831,0.989,2.1368,20.8003,27.6658
10/06/2016,98.53,98.83,98.48,99.3457,98.84,98.85,98.845,31712936,4.1503,11.0422,1.91,0.8098,1.2831,0.989,2.1046,20.8003,27.6658
09/06/2016,98.5,99.65,98.46,99.99,99.65,99.66,99.655,26601354,4.1847,11.1338,1.91,0.8098,1.2831,0.989,2.0873,20.8003,27.6658
08/06/2016,99.02,98.94,98.68,99.56,98.93,98.94,98.935,20848131,4.1549,11.0545,1.91,0.8098,1.2831,0.989,2.1023,20.8003,27.6658
